width,height,aspect_ratio,area,avg_color_r,avg_color_g,avg_color_b,confidence,class_label
286,177,1.615819209039548,50622,119.7116076014381,123.19120145391331,129.48631029986961,0.8,truck
52,51,1.0196078431372548,2652,139.77413273001508,119.62782805429865,89.75113122171946,0.8,car
118,87,1.3563218390804597,10266,101.03409312293006,136.66608221313072,131.59458406390024,0.8,car
77,83,0.927710843373494,6391,109.24143326552965,133.65607886089813,151.0445939602566,0.8,truck
81,80,1.0125,6480,110.61095679012345,116.93533950617284,86.41203703703704,0.8,car
81,82,0.9878048780487805,6642,88.79388738331828,108.69783197831978,110.1806684733514,0.8,truck
148,77,1.922077922077922,11396,137.70998595998594,150.1967356967357,136.33424008424007,0.8,car
119,51,2.3333333333333335,6069,155.5781842148624,162.45575877409786,129.7513593672763,0.8,car
130,127,1.0236220472440944,16510,56.58534221683828,70.71387038158691,79.95754088431254,0.8,truck
151,77,1.9610389610389611,11627,119.00086006708523,143.91038100971875,154.02124365700524,0.8,truck
106,50,2.12,5300,165.36188679245282,158.66566037735848,128.63811320754715,0.8,car
232,210,1.1047619047619048,48720,131.53154761904761,125.92832512315272,127.07385057471265,0.8,truck
85,70,1.2142857142857142,5950,83.90789915966387,131.5875630252101,175.81663865546219,0.8,truck
163,123,1.3252032520325203,20049,122.12309840889819,136.47309092722827,126.97042246496083,0.8,truck
135,82,1.646341463414634,11070,143.65826558265584,148.35239385727192,135.71553748870824,0.8,car
39,20,1.95,780,132.6320512820513,160.13076923076923,84.1474358974359,0.8,car
101,88,1.1477272727272727,8888,86.24763726372638,113.9135913591359,128.62848784878489,0.8,truck
68,49,1.3877551020408163,3332,111.25360144057622,136.69177671068425,114.49219687875149,0.8,car
69,49,1.4081632653061225,3381,82.874297545105,126.1058858325939,143.3620230700976,0.8,truck
115,93,1.2365591397849462,10695,125.17316503038803,134.57830762038336,109.28368396446939,0.8,car
122,112,1.0892857142857142,13664,120.73060597189695,132.6119730679157,109.28139637002342,0.8,truck
151,157,0.9617834394904459,23707,97.52701733665161,106.2885223773569,117.01615556586661,0.8,truck
66,98,0.673469387755102,6468,112.7521645021645,142.20377241805815,156.19944341372914,0.8,truck
284,176,1.6136363636363635,49984,120.14774727912932,123.44078104993598,128.9179737516005,0.8,truck
53,52,1.0192307692307692,2756,138.4234397677794,118.23113207547169,88.95682148040639,0.8,car
118,86,1.372093023255814,10148,100.6753054789121,136.48413480488765,131.06533307055577,0.8,car
76,82,0.926829268292683,6232,109.17634788189986,134.23989088575095,151.6392811296534,0.8,truck
80,79,1.0126582278481013,6320,111.69794303797468,117.9878164556962,86.84367088607596,0.8,car
80,80,1.0,6400,88.1890625,108.33234375,112.31156250000001,0.8,truck
148,78,1.8974358974358974,11544,137.19802494802494,149.69014206514206,135.879851004851,0.8,car
119,51,2.3333333333333335,6069,155.44438952051408,161.98846597462514,128.7798648871313,0.8,car
125,122,1.0245901639344261,15250,53.50944262295082,68.50281967213115,77.58727868852459,0.8,truck
151,77,1.9610389610389611,11627,119.1955792551819,143.74490410252,154.2806398899114,0.8,truck
105,50,2.1,5250,164.09238095238095,158.19714285714286,127.85542857142858,0.8,car
230,210,1.0952380952380953,48300,131.185817805383,125.61091097308487,126.54993788819876,0.8,truck
85,71,1.1971830985915493,6035,85.94548467274234,133.3840927920464,175.91930405965203,0.8,truck
163,118,1.38135593220339,19234,121.57871477591765,136.12722262659872,126.34730165332225,0.8,truck
134,82,1.6341463414634145,10988,144.17855842737532,148.9576811066618,136.12295231161266,0.8,car
39,19,2.0526315789473686,741,135.11336032388664,161.6545209176788,84.23751686909581,0.8,car
95,86,1.1046511627906976,8170,84.87356181150551,113.31101591187272,128.5670746634027,0.8,truck
67,49,1.3673469387755102,3283,109.64666463600366,138.57660676210784,124.16844349680171,0.8,car
70,49,1.4285714285714286,3430,81.87026239067055,128.12128279883382,151.0749271137026,0.8,truck
113,92,1.2282608695652173,10396,125.40765679107349,134.63505194305503,108.49076567910735,0.8,car
121,110,1.1,13310,121.31667918858003,133.11637866265966,108.87415477084899,0.8,truck
56,83,0.6746987951807228,4648,117.62715146299485,150.10434595524958,160.2990533562823,0.8,truck
280,173,1.6184971098265897,48440,122.18356729975227,122.80518166804295,127.16017753922378,0.8,truck
91,50,1.82,4550,60.91384615384615,95.52417582417583,110.78703296703297,0.8,truck
142,92,1.5434782608695652,13064,67.12821494182487,110.53130740967545,138.9306491120637,0.8,truck
55,52,1.0576923076923077,2860,140.18706293706293,119.73181818181818,90.63076923076923,0.8,car
117,85,1.3764705882352941,9945,101.73614881850176,137.30095525389643,131.75072900955254,0.8,car
71,74,0.9594594594594594,5254,105.68005329272935,132.30167491435097,149.81709173962696,0.8,truck
78,77,1.0129870129870129,6006,113.87179487179488,119.92224442224442,87.97369297369298,0.8,car
79,79,1.0,6241,92.22063771831436,112.35362922608556,111.42156705656144,0.8,truck
147,78,1.8846153846153846,11466,118.1810570381999,142.88278388278388,157.02598988313272,0.8,truck
120,52,2.3076923076923075,6240,155.1735576923077,161.75753205128206,129.33253205128204,0.8,car
118,117,1.0085470085470085,13806,50.80298420976387,66.22932058525278,74.96081413878024,0.8,truck
150,78,1.9230769230769231,11700,135.72017094017093,150.35589743589745,138.0363247863248,0.8,car
105,49,2.142857142857143,5145,163.83381924198252,158.05908649173955,128.92827988338192,0.8,car
237,212,1.1179245283018868,50244,133.88832497412625,131.67478703924846,118.57220762678129,0.8,bus
85,71,1.1971830985915493,6035,106.1572493786247,159.74316487158245,127.87721623860813,0.8,truck
167,120,1.3916666666666666,20040,122.14880239520957,136.1140219560878,126.18857285429141,0.8,truck
132,82,1.6097560975609757,10824,145.21526237989653,149.87065779748707,137.0091463414634,0.8,car
95,87,1.0919540229885059,8265,85.47828191167574,113.47622504537205,128.47973381730188,0.8,truck
69,50,1.38,3450,106.03855072463767,140.20028985507247,128.67565217391305,0.8,car
71,51,1.392156862745098,3621,82.45677989505661,130.27202430267883,153.50428058547362,0.8,truck
110,89,1.2359550561797752,9790,130.62819203268643,136.89550561797753,104.1479060265577,0.8,car
120,110,1.0909090909090908,13200,123.27689393939394,133.62772727272727,105.8389393939394,0.8,truck
309,192,1.609375,59328,124.64497370550161,126.8612796655879,120.1911576321467,0.8,truck
90,50,1.8,4500,61.84288888888889,96.31111111111112,111.68266666666668,0.8,truck
56,52,1.0769230769230769,2912,140.9783653846154,120.46600274725276,91.29395604395606,0.8,car
118,85,1.388235294117647,10030,102.42432701894316,137.55393818544366,131.94666001994017,0.8,car
69,70,0.9857142857142858,4830,103.88861283643892,131.30414078674949,148.80890269151138,0.8,truck
77,75,1.0266666666666666,5775,114.91670995670995,121.07307359307359,88.34251082251082,0.8,car
77,77,1.0,5929,91.54562320796087,112.47883285545623,113.14353179288244,0.8,truck
148,78,1.8974358974358974,11544,137.7295564795565,150.4961884961885,136.9623180873181,0.8,car
120,52,2.3076923076923075,6240,155.21730769230768,161.44759615384615,129.09455128205127,0.8,car
111,108,1.0277777777777777,11988,47.546963630296965,62.91358024691358,72.08425091758426,0.8,truck
150,78,1.9230769230769231,11700,118.7534188034188,143.7865811965812,155.35931623931623,0.8,truck
108,50,2.16,5400,161.11314814814813,155.94259259259258,125.44,0.8,car
243,214,1.1355140186915889,52002,131.98319295411716,130.55530556517058,118.37856236298605,0.8,bus
87,73,1.1917808219178083,6351,106.10281845378681,155.22909777987718,128.77216186427333,0.8,truck
164,114,1.4385964912280702,18696,121.23817928968764,135.7206889174155,127.6438810440736,0.8,truck
130,81,1.6049382716049383,10530,122.25859449192782,144.35384615384615,153.18167141500473,0.8,truck
95,89,1.0674157303370786,8455,86.5445298639858,114.15742164399764,128.93530455351862,0.8,truck
69,50,1.38,3450,105.96405797101448,138.58115942028985,128.33420289855073,0.8,car
73,51,1.4313725490196079,3723,82.50282030620468,130.41418211120066,150.5447219983884,0.8,truck
107,87,1.2298850574712643,9309,110.2803738317757,130.5717048018047,127.64002578150178,0.8,car
120,110,1.0909090909090908,13200,106.05113636363636,127.66393939393939,122.38984848484849,0.8,truck
320,202,1.5841584158415842,64640,119.70012376237624,124.80481126237623,123.58336943069307,0.8,truck
92,51,1.803921568627451,4692,62.72953964194373,96.45204603580562,111.17647058823529,0.8,truck
83,68,1.2205882352941178,5644,101.2326364280652,115.91194188518782,93.91583982990787,0.8,car
57,54,1.0555555555555556,3078,141.12638076673164,120.99090318388564,92.43729694606887,0.8,car
117,85,1.3764705882352941,9945,102.51121166415284,137.95796882855706,132.03740573152336,0.8,car
69,69,1.0,4761,104.07792480571308,131.63516068052928,149.1854652383953,0.8,truck
76,74,1.027027027027027,5624,115.9386557610242,121.99110953058322,88.60953058321479,0.8,car
76,76,1.0,5776,92.18213296398892,113.31942520775624,113.64958448753463,0.8,truck
148,80,1.85,11840,136.9577702702703,149.7402027027027,136.46089527027027,0.8,car
117,50,2.34,5850,151.36615384615385,158.83504273504275,126.44427350427351,0.8,car
110,106,1.0377358490566038,11660,47.19536878216123,62.938593481989706,72.047512864494,0.8,truck
149,79,1.8860759493670887,11771,118.13193441508794,142.63707416532156,155.80146121824825,0.8,truck
110,50,2.2,5500,160.35418181818181,155.05981818181817,124.52981818181817,0.8,car
242,211,1.146919431279621,51062,128.29303591712036,124.66634679409346,127.37787395715013,0.8,truck
85,71,1.1971830985915493,6035,89.386743993372,129.996685998343,164.78193869096935,0.8,truck
163,111,1.4684684684684686,18093,120.51876416293594,135.4380699718123,128.07268004200517,0.8,truck
128,80,1.6,10240,142.62109375,151.7470703125,136.06552734375,0.8,car
94,90,1.0444444444444445,8460,86.14964539007092,113.55697399527186,128.00319148936168,0.8,truck
70,49,1.4285714285714286,3430,106.40962099125365,137.400583090379,124.84548104956268,0.8,car
73,52,1.4038461538461537,3796,82.98103266596416,130.4349315068493,146.96206533192833,0.8,truck
106,85,1.2470588235294118,9010,126.47425083240844,135.07092119866815,108.70443951165372,0.8,car
121,111,1.09009009009009,13431,118.77678504951231,131.45677909314273,106.27764127764127,0.8,truck
334,213,1.568075117370892,71142,121.34244187680976,128.09108543476427,116.02845014196959,0.8,bus
93,51,1.8235294117647058,4743,62.33797174783892,96.19038583175205,111.08285895003162,0.8,truck
82,68,1.2058823529411764,5576,98.51757532281205,114.36926111908178,94.2247130559541,0.8,car
58,54,1.0740740740740742,3132,142.36398467432952,121.37899106002556,93.37324393358877,0.8,car
115,84,1.369047619047619,9660,103.3343685300207,139.15828157349895,132.78416149068323,0.8,car
77,75,1.0266666666666666,5775,115.71567099567099,121.28121212121212,88.94147186147187,0.8,car
77,76,1.013157894736842,5852,90.85013670539988,111.30639097744361,115.35150375939851,0.8,truck
149,80,1.8625,11920,137.30436241610738,149.75805369127517,136.51442953020134,0.8,car
116,49,2.36734693877551,5684,150.86629134412385,158.32881773399015,125.9463406052076,0.8,car
117,114,1.0263157894736843,13338,51.012370670265405,67.26008397061028,76.6779127305443,0.8,truck
149,80,1.8625,11920,119.78028523489932,143.46258389261743,154.64303691275168,0.8,truck
106,49,2.163265306122449,5194,160.6719291490181,154.91528686946475,127.63380824027723,0.8,car
242,214,1.1308411214953271,51788,129.26189464740867,125.43517803352128,127.5779717309029,0.8,truck
85,71,1.1971830985915493,6035,90.85998342999171,129.91814415907209,176.7870753935377,0.8,truck
163,109,1.4954128440366972,17767,119.93510440704678,134.87414870265098,128.89688748803962,0.8,truck
126,81,1.5555555555555556,10206,147.75338036449148,151.89800117577894,138.68508720360572,0.8,car
78,76,1.0263157894736843,5928,80.03694331983806,102.59497300944669,121.65620782726046,0.8,truck
73,52,1.4038461538461537,3796,100.27976817702844,136.30821917808217,135.4222866174921,0.8,car
75,53,1.4150943396226414,3975,71.99396226415094,126.24050314465408,162.87874213836477,0.8,truck
106,86,1.2325581395348837,9116,127.3835015357613,134.90653795524352,108.50065818341378,0.8,car
122,113,1.079646017699115,13786,120.21790221964312,132.1824314521979,107.35775424343538,0.8,truck
267,167,1.598802395209581,44589,126.66025252865057,122.36156899683779,125.02352598174438,0.8,truck
94,53,1.7735849056603774,4982,63.5154556403051,96.59915696507427,110.39321557607387,0.8,truck
80,67,1.1940298507462686,5360,98.83787313432836,113.4179104477612,89.92798507462686,0.8,car
123,80,1.5375,9840,120.45924796747967,146.27123983739838,152.58658536585367,0.8,truck
59,55,1.0727272727272728,3245,141.43759630200307,121.09707241910633,93.16856702619415,0.8,car
115,83,1.3855421686746987,9545,103.04840230487166,139.07847040335255,132.23153483499215,0.8,car
78,76,1.0263157894736843,5928,113.94399460188933,120.02361673414305,87.77952091767881,0.8,car
78,77,1.0129870129870129,6006,89.32484182484183,110.35381285381285,113.64252414252414,0.8,truck
148,81,1.8271604938271604,11988,136.99132465799133,149.38396730063397,136.05055055055055,0.8,car
115,49,2.3469387755102042,5635,151.43336291038156,159.08961845607809,126.2759538598048,0.8,car
125,121,1.0330578512396693,15125,54.70393388429752,69.70598347107438,79.90360330578513,0.8,truck
148,80,1.85,11840,121.2521114864865,144.46410472972974,153.47491554054054,0.8,truck
104,47,2.2127659574468086,4888,162.46460720130935,156.5276186579378,129.23097381342063,0.8,car
239,213,1.1220657276995305,50907,129.57119845993674,125.62492388080226,127.47034788928832,0.8,truck
83,69,1.2028985507246377,5727,88.05622489959839,128.88370874803562,177.36685873930503,0.8,truck
166,108,1.537037037037037,17928,118.13844265952699,133.44673136992412,128.63358991521642,0.8,truck
125,81,1.5432098765432098,10125,148.11525925925926,152.2317037037037,138.86913580246912,0.8,car
77,54,1.4259259259259258,4158,114.74747474747475,134.34271284271284,115.5988455988456,0.8,car
78,53,1.471698113207547,4134,83.65142718916303,123.07885824866956,148.57861635220127,0.8,truck
107,86,1.244186046511628,9202,125.69604433818735,132.77863507933057,107.84351227993915,0.8,car
122,113,1.079646017699115,13786,119.75946612505442,132.34600319164372,106.79239808501379,0.8,truck
248,153,1.6209150326797386,37944,126.530834914611,120.85241408391313,126.57513704406493,0.8,truck
125,82,1.524390243902439,10250,122.81521951219513,147.61141463414634,153.98868292682928,0.8,truck
75,74,1.0135135135135136,5550,72.72378378378379,119.90252252252253,176.82324324324324,0.8,truck
59,55,1.0727272727272728,3245,140.9186440677966,119.746687211094,92.62650231124807,0.8,car
113,82,1.3780487804878048,9266,103.686056550831,139.0413339089143,132.97625728469674,0.8,car
78,76,1.0263157894736843,5928,114.21390013495277,119.56697031039135,88.04841430499324,0.8,car
78,78,1.0,6084,90.96318211702828,110.98159105851414,112.94723865877712,0.8,truck
147,82,1.7926829268292683,12054,137.25916708146673,149.0447154471545,135.7030031524805,0.8,car
118,50,2.36,5900,152.74864406779662,159.78101694915256,128.20050847457628,0.8,car
139,135,1.0296296296296297,18765,64.12160937916333,78.56168398614442,87.95614175326405,0.8,truck
148,81,1.8271604938271604,11988,120.20895895895896,143.79963296629964,154.27644310977644,0.8,truck
104,47,2.2127659574468086,4888,162.09144844517186,155.296031096563,129.26247954173488,0.8,car
239,212,1.1273584905660377,50668,130.51274966448253,125.80768927133497,127.90165390384465,0.8,truck
170,109,1.5596330275229358,18530,118.8026443604965,133.21176470588236,128.7185644900162,0.8,truck
126,82,1.5365853658536586,10332,147.99554781262097,151.95789779326364,139.10869144405729,0.8,car
79,55,1.4363636363636363,4345,124.16179516685845,134.19447640966627,109.93693901035672,0.8,car
79,54,1.462962962962963,4266,91.51851851851852,121.40506329113924,141.10759493670886,0.8,truck
108,87,1.2413793103448276,9396,127.04108131119625,133.1190932311622,106.85206470838655,0.8,car
121,112,1.0803571428571428,13552,121.89994096812278,132.9414108618654,107.64499704840614,0.8,truck
246,149,1.651006711409396,36654,126.9738091340645,120.48605882031976,128.21964860588204,0.8,truck
127,83,1.5301204819277108,10541,124.33251114695001,148.0395598140594,153.33649558865383,0.8,truck
128,104,1.2307692307692308,13312,47.63499098557693,66.75135216346155,81.51389723557693,0.8,truck
72,68,1.0588235294117647,4896,97.97242647058823,110.81066176470588,81.52144607843138,0.8,car
59,54,1.0925925925925926,3186,141.3220338983051,120.61393596986818,92.6120527306968,0.8,car
112,80,1.4,8960,102.50569196428572,138.85200892857142,131.96037946428572,0.8,car
79,77,1.025974025974026,6083,112.82212723984877,118.76508301824758,87.03600197271084,0.8,car
79,79,1.0,6241,89.9732414677135,110.22864925492709,111.69155584041019,0.8,truck
146,84,1.7380952380952381,12264,136.40117416829744,148.537100456621,135.6545172863666,0.8,car
118,51,2.3137254901960786,6018,153.7708541043536,160.84330342306413,128.95546693253573,0.8,car
147,144,1.0208333333333333,21168,69.46480536659108,84.04648526077098,92.53434429327287,0.8,truck
148,82,1.8048780487804879,12136,119.377307185234,142.90062623599206,153.3904087013843,0.8,truck
104,46,2.260869565217391,4784,162.4180602006689,155.81291806020067,129.2173913043478,0.8,car
240,210,1.1428571428571428,50400,129.9825992063492,125.37466269841269,127.025,0.8,truck
173,109,1.5871559633027523,18857,117.31325237312403,132.02142440473034,127.96134061621679,0.8,truck
127,83,1.5301204819277108,10541,146.99440280808273,151.1976093349777,138.36400720994214,0.8,car
80,56,1.4285714285714286,4480,124.72209821428571,134.44084821428572,110.17254464285713,0.8,car
80,54,1.4814814814814814,4320,91.70486111111111,121.57615740740741,141.15462962962962,0.8,truck
107,86,1.244186046511628,9202,126.35046728971963,133.547707020213,106.69854379482722,0.8,car
121,113,1.0707964601769913,13673,120.91633145615445,132.96050610692606,106.74548380019016,0.8,truck
250,151,1.6556291390728477,37750,126.1449536423841,120.23268874172184,126.34585430463575,0.8,truck
127,83,1.5301204819277108,10541,123.1918224077412,147.030547386396,153.24390475286975,0.8,truck
120,98,1.2244897959183674,11760,44.36479591836734,63.61522108843537,78.5704931972789,0.8,truck
71,69,1.0289855072463767,4899,97.15717493365993,109.91079812206573,80.40559297815881,0.8,car
58,52,1.1153846153846154,3016,141.9300397877984,120.60311671087533,92.12599469496021,0.8,car
110,78,1.4102564102564104,8580,103.39195804195805,139.1462703962704,132.36958041958042,0.8,car
80,78,1.0256410256410255,6240,112.64246794871795,118.10673076923077,87.54583333333333,0.8,car
79,79,1.0,6241,90.4484858195802,109.88944079474443,112.33360038455375,0.8,truck
147,84,1.75,12348,137.00161969549725,148.9512471655329,136.43415937803692,0.8,car
118,51,2.3137254901960786,6018,154.78215353938185,161.59654370222665,129.80109670987036,0.8,car
150,148,1.0135135135135136,22200,70.5222072072072,84.50707207207208,92.76576576576576,0.8,truck
148,82,1.8048780487804879,12136,120.09912656558997,143.34368820039552,154.30726763348713,0.8,truck
104,46,2.260869565217391,4784,162.32002508361202,155.4168060200669,129.22198996655518,0.8,car
237,204,1.161764705882353,48348,129.47681393232398,125.25570861255895,128.0148506660048,0.8,truck
175,109,1.6055045871559632,19075,117.7767234600262,131.83931847968543,128.05950196592397,0.8,truck
127,84,1.5119047619047619,10668,143.75028121484814,152.35461192350957,137.97675290588677,0.8,car
81,57,1.4210526315789473,4617,123.63309508338747,133.16439246263806,109.32185401776044,0.8,car
81,55,1.4727272727272727,4455,91.28664421997756,120.44444444444444,139.9351290684624,0.8,truck
105,84,1.25,8820,127.6075963718821,134.2455782312925,107.51281179138323,0.8,car
119,112,1.0625,13328,121.75547719087635,133.59138655462183,106.63835534213685,0.8,truck
128,83,1.5421686746987953,10624,120.80176957831326,145.30675828313252,154.449171686747,0.8,truck
125,102,1.2254901960784315,12750,47.028627450980395,65.20313725490196,80.80227450980392,0.8,truck
72,68,1.0588235294117647,4896,96.55964052287582,109.30208333333334,79.87132352941177,0.8,car
58,52,1.1153846153846154,3016,143.14953580901857,121.97413793103448,93.33421750663129,0.8,car
108,77,1.4025974025974026,8316,104.28751803751804,140.23520923520925,132.3078403078403,0.8,car
81,79,1.0253164556962024,6399,111.04938271604938,117.0175027348023,86.39240506329114,0.8,car
79,79,1.0,6241,88.30652139080276,108.02788014741228,112.43278320781926,0.8,truck
146,85,1.7176470588235293,12410,136.50701047542304,148.73053988718775,135.97735697018533,0.8,car
116,50,2.32,5800,156.3001724137931,163.6760344827586,130.16396551724137,0.8,car
147,146,1.0068493150684932,21462,70.54151523623148,88.58768987046874,96.4930574969714,0.8,truck
148,83,1.783132530120482,12284,118.68292087267992,142.21906545099318,153.72427548029958,0.8,truck
106,46,2.3043478260869565,4876,160.59844134536507,154.24856439704678,127.55988515176375,0.8,car
240,207,1.1594202898550725,49680,128.61117149758454,125.12463768115943,127.62642914653784,0.8,truck
177,109,1.6238532110091743,19293,117.88166692582803,131.89053024413,127.67604830767637,0.8,truck
126,84,1.5,10584,143.63010204081633,152.42167422524565,137.9212962962963,0.8,car
83,57,1.456140350877193,4731,122.9568801521877,132.85161699429295,108.78418938913549,0.8,car
82,55,1.490909090909091,4510,90.23680709534368,119.32084257206209,140.58536585365854,0.8,truck
105,84,1.25,8820,127.1373015873016,133.88650793650794,106.94920634920635,0.8,car
118,111,1.063063063063063,13098,121.6695678729577,132.90861200183232,107.53328752481295,0.8,truck
130,84,1.5476190476190477,10920,121.08782051282051,145.421336996337,151.82692307692307,0.8,truck
115,94,1.2234042553191489,10810,40.951618871415356,61.04505087881591,74.90703052728955,0.8,truck
72,68,1.0588235294117647,4896,96.09824346405229,108.27410130718954,79.40808823529412,0.8,car
58,52,1.1153846153846154,3016,142.75198938992042,121.40550397877983,92.9522546419098,0.8,car
108,76,1.4210526315789473,8208,105.33979044834308,140.59527290448344,132.51827485380116,0.8,car
81,80,1.0125,6480,110.91126543209876,116.54166666666666,86.3648148148148,0.8,car
79,80,0.9875,6320,88.4011075949367,107.70775316455696,112.33512658227848,0.8,truck
144,85,1.6941176470588235,12240,137.0406862745098,148.78022875816993,135.24975490196078,0.8,car
115,50,2.3,5750,155.44956521739132,162.79026086956523,129.8648695652174,0.8,car
142,141,1.0070921985815602,20022,72.06208171011887,91.24443112576166,98.41634202377385,0.8,truck
147,83,1.7710843373493976,12201,120.05778214900418,143.56446192935005,153.49118924678305,0.8,truck
104,46,2.260869565217391,4784,163.00564381270902,156.25,129.49561036789297,0.8,car
244,208,1.1730769230769231,50752,128.85226197982345,125.12624133039093,128.1889974779319,0.8,truck
180,109,1.651376146788991,19620,118.0993374108053,131.9427624872579,127.65912334352701,0.8,truck
124,83,1.4939759036144578,10292,143.79848425961913,153.07666148464827,138.6860668480373,0.8,car
77,54,1.4259259259259258,4158,122.21524771524771,132.83453583453584,108.00192400192401,0.8,car
81,56,1.4464285714285714,4536,96.09457671957671,126.60978835978835,131.21693121693121,0.8,truck
103,83,1.2409638554216869,8549,128.46075564393496,134.55491870394198,107.3994619253714,0.8,car
117,110,1.0636363636363637,12870,121.78966588966588,132.82152292152293,107.8944832944833,0.8,truck
129,84,1.5357142857142858,10836,121.68881506090808,146.06819859726835,153.0657991878922,0.8,truck
112,90,1.2444444444444445,10080,39.93045634920635,61.22728174603174,73.65079365079364,0.8,truck
71,68,1.0441176470588236,4828,95.27174813587406,109.79453189726594,77.36681855840928,0.8,car
58,52,1.1153846153846154,3016,142.50232095490716,121.28879310344827,92.81929708222812,0.8,car
109,77,1.4155844155844155,8393,105.60169188609555,140.29596091981412,132.64589538901464,0.8,car
81,79,1.0253164556962024,6399,111.47632442569152,117.20471948741991,86.52789498359118,0.8,car
79,79,1.0,6241,88.70229129947124,108.17272872937029,112.49975965390162,0.8,truck
143,86,1.6627906976744187,12298,136.80297609367378,148.80988778663198,136.1723044397463,0.8,car
116,49,2.36734693877551,5684,154.62579169598874,161.98187895847994,129.04679802955664,0.8,car
139,139,1.0,19321,72.52145334092438,91.65954143160292,99.29439470006727,0.8,truck
147,84,1.75,12348,119.79405571752511,143.247651441529,153.43796566245547,0.8,truck
104,46,2.260869565217391,4784,162.62228260869566,155.98014214046822,129.34636287625418,0.8,car
246,208,1.1826923076923077,51168,128.57242808005003,124.88911038148844,128.02308083176985,0.8,truck
183,111,1.6486486486486487,20313,117.72140993452469,131.0500172303451,127.13616895584109,0.8,truck
75,51,1.4705882352941178,3825,121.96627450980394,133.47738562091504,107.22562091503269,0.8,car
80,54,1.4814814814814814,4320,95.5613425925926,128.7939814814815,128.78101851851852,0.8,truck
102,81,1.2592592592592593,8262,117.70382473977244,125.54659888646816,112.36613410796417,0.8,car
115,108,1.0648148148148149,12420,114.3182769726248,127.45708534621579,111.49653784219002,0.8,truck
116,93,1.2473118279569892,10788,41.28318502039303,61.135520949202814,74.27753058954393,0.8,truck
70,67,1.044776119402985,4690,94.40959488272921,110.39722814498933,76.02686567164179,0.8,car
57,51,1.1176470588235294,2907,142.89129686962505,121.59924320605435,92.47918816649467,0.8,car
111,77,1.4415584415584415,8547,105.50602550602551,139.84228384228385,132.23271323271322,0.8,car
81,80,1.0125,6480,110.88827160493827,116.72052469135802,86.12577160493827,0.8,car
78,79,0.9873417721518988,6162,87.38023369036027,107.51265822784809,113.39840960727037,0.8,truck
144,87,1.6551724137931034,12528,135.87180715197957,148.28552043422735,136.06194125159644,0.8,car
117,50,2.34,5850,153.9940170940171,161.09213675213675,128.76102564102564,0.8,car
137,137,1.0,18769,71.55874047631733,90.88608876338643,99.57328573711972,0.8,truck
147,85,1.7294117647058824,12495,119.48931572629051,143.0500200080032,153.5719087635054,0.8,truck
106,47,2.25531914893617,4982,159.57988759534325,153.4765154556403,127.26294660778804,0.8,car
247,206,1.1990291262135921,50882,128.48034668448568,124.85981290043631,127.8517157344444,0.8,truck
183,111,1.6486486486486487,20313,118.04863880273717,131.22399448628957,127.05410328361148,0.8,truck
102,82,1.2439024390243902,8364,116.46114299378289,124.55272596843616,112.03706360593019,0.8,car
114,108,1.0555555555555556,12312,114.19338856400259,127.50154320987653,111.70719623131903,0.8,truck
119,96,1.2395833333333333,11424,41.85276610644258,61.12228641456583,74.43872549019608,0.8,truck
69,67,1.0298507462686568,4623,95.45922561107507,99.7356694786935,76.73783257624919,0.8,car
125,84,1.4880952380952381,10500,118.5957142857143,143.59314285714285,157.9849523809524,0.8,truck
57,51,1.1176470588235294,2907,144.07946336429308,122.60543515651874,93.54901960784314,0.8,car
111,77,1.4415584415584415,8547,106.27612027612028,140.22534222534222,132.61647361647363,0.8,car
80,80,1.0,6400,87.21703125,106.67031250000001,113.00234375000001,0.8,truck
79,79,1.0,6241,112.7354590610479,118.13138920044864,87.06200929338247,0.8,car
142,87,1.632183908045977,12354,118.02444552371702,141.91274081269225,155.99141978306622,0.8,truck
118,50,2.36,5900,154.06661016949153,161.0333898305085,128.94610169491526,0.8,car
132,133,0.9924812030075187,17556,81.28303713830029,98.89923672818409,97.9035657325131,0.8,truck
148,87,1.7011494252873562,12876,131.79628766697732,148.83892513202858,139.23058403230817,0.8,car
107,47,2.276595744680851,5029,158.62636707098827,152.8946112547226,126.5227679459137,0.8,car
250,207,1.2077294685990339,51750,128.3447536231884,124.87555555555555,128.0216038647343,0.8,truck
181,110,1.6454545454545455,19910,117.95153189352085,131.06092415871422,127.451632345555,0.8,truck
114,92,1.2391304347826086,10488,117.26849733028223,120.1495041952708,100.42820366132723,0.8,car
114,108,1.0555555555555556,12312,115.6359649122807,123.05555555555554,108.21345029239765,0.8,truck
117,95,1.231578947368421,11115,42.772019793072424,61.449302744039585,72.510661268556,0.8,truck
69,66,1.0454545454545454,4554,94.80390865173474,99.12911725955205,75.86122090469917,0.8,car
125,84,1.4880952380952381,10500,119.74933333333334,143.06809523809525,156.28,0.8,truck
59,51,1.1568627450980393,3009,145.79727484214024,124.97773346626785,95.52176802924559,0.8,car
111,76,1.4605263157894737,8436,106.158368895211,139.856448553817,132.08700806069228,0.8,car
80,81,0.9876543209876543,6480,86.55185185185185,105.84166666666667,112.23487654320988,0.8,truck
79,80,0.9875,6320,112.55363924050633,117.47753164556963,87.19699367088607,0.8,car
142,86,1.6511627906976745,12212,117.95160497870945,141.99426793318048,156.14837864395676,0.8,truck
119,51,2.3333333333333335,6069,153.35739001482946,160.22277146152578,128.79683638161146,0.8,car
